Year,Vi,Multi-adult,Multi-adult with children,"Multi-adult, 65+",Single,Single with children,"Single, 65+",min,max,Income_band
2010,116000,1309.04521802766,1494.53620219207,164.065384718298,234.184737707576,60.4115637459327,159.605471647752,"$116,000","$118,000","$116,000-$118,000"
2010,118000,1309.04521802743,1494.53620219231,164.065384718357,234.184737707605,60.4115637459327,159.605471647723,"$118,000","$120,000","$118,000-$120,000"
2010,120000,1309.04521802766,1494.53620219207,164.065384718357,234.184737707576,60.4115637459327,159.605471647723,"$120,000","$122,000","$120,000-$122,000"
2010,122000,1309.04521802766,1494.53620219207,164.065384718298,234.184737707605,60.4115637459036,159.605471647723,"$122,000","$124,000","$122,000-$124,000"
2010,124000,1309.04521802743,1494.53620219207,164.065384718357,234.184737707576,60.4115637459327,159.605471647752,"$124,000","$126,000","$124,000-$126,000"
2010,126000,943.161884325557,1494.53620219231,164.065384718357,234.184737707605,60.4115637459327,159.605471647723,"$126,000","$128,000","$126,000-$128,000"
2010,128000,507.22012554016,1424.47391723166,164.065384718298,234.184737707576,60.4115637459327,159.605471647723,"$128,000","$130,000","$128,000-$130,000"
2010,130000,507.220125539927,1295.58353777882,164.065384718357,234.184737707605,60.4115637459327,159.605471647723,"$130,000","$132,000","$130,000-$132,000"
2010,132000,507.220125539927,1295.58353777882,164.065384718298,234.184737707576,60.4115637459327,159.605471647752,"$132,000","$134,000","$132,000-$134,000"
2010,134000,507.22012554016,1295.58353777882,164.065384718357,234.184737707605,60.4115637459036,159.605471647723,"$134,000","$136,000","$134,000-$136,000"
2010,136000,507.220125539927,1295.58353777882,164.065384718357,234.184737707576,60.4115637459327,159.605471647723,"$136,000","$138,000","$136,000-$138,000"
2010,138000,507.22012554016,1295.58353777882,164.065384718298,234.184737707605,60.4115637459327,159.605471647723,"$138,000","$140,000","$138,000-$140,000"
2010,140000,507.220125539927,1295.58353777882,164.065384718357,234.184737707576,60.4115637459327,159.605471647752,"$140,000","$142,000","$140,000-$142,000"
2010,142000,507.220125539927,1295.58353777882,164.065384718357,234.184737707605,60.4115637459327,159.605471647723,"$142,000","$144,000","$142,000-$144,000"
2010,144000,507.22012554016,1295.58353777882,164.065384718298,234.184737707576,60.4115637459036,159.605471647723,"$144,000","$146,000","$144,000-$146,000"
2010,146000,507.220125539927,1295.58353777905,164.065384718357,234.184737707605,60.4115637459327,159.605471647723,"$146,000","$148,000","$146,000-$148,000"
2010,148000,507.22012554016,1295.58353777882,164.065384718357,234.184737707576,60.4115637459327,159.605471647752,"$148,000","$150,000","$148,000-$150,000"
2010,150000,507.220125539927,1295.58353777882,164.065384718298,234.184737707605,113.382805843255,159.605471647723,"$150,000","$152,000","$150,000-$152,000"
2010,152000,507.220125539927,1295.58353777882,164.065384718357,234.184737707576,640.377766176855,159.605471647723,"$152,000","$154,000","$152,000-$154,000"
2010,154000,507.22012554016,1295.58353777882,164.065384718357,234.184737707605,640.377766176825,159.605471647723,"$154,000","$156,000","$154,000-$156,000"
2010,156000,507.220125539927,1295.58353777882,164.065384718298,234.184737707576,640.377766176855,159.605471647752,"$156,000","$158,000","$156,000-$158,000"
2010,158000,507.220125539927,1295.58353777882,164.065384718357,234.184737707605,640.377766176825,159.605471647723,"$158,000","$160,000","$158,000-$160,000"
2010,160000,,,,,,,"$160,000",Max,">$160,000"
2011,0,24737.4052478702,9282.70453240498,3278.98467949156,3713.43205923896,2350.40119098411,1589.05595886721,Min,"$2,000","<$2,000"
2011,2000,14363.2823670894,9282.70453240497,2749.64497363756,3713.43205923896,6430.64410380317,1589.05595886721,"$2,000","$4,000","$2,000-$4,000"
2011,4000,14076.8634060899,18866.8496031251,2135.55133186157,3852.51508559465,6639.12961826257,1589.05595886721,"$4,000","$6,000","$4,000-$6,000"
2011,6000,14004.0736389209,38762.2790906032,3493.9808541031,7394.75379850571,16478.827310547,1589.05595886721,"$6,000","$8,000","$6,000-$8,000"
2011,8000,17240.1975238128,48345.696860283,12656.1000746887,10648.8576204069,30293.6397342704,2219.44226019588,"$8,000","$10,000","$8,000-$10,000"
2011,10000,31057.7029418647,69317.0325293093,7803.09593792688,11384.0493089787,27039.4055293314,4123.25862459467,"$10,000","$12,000","$10,000-$12,000"
2011,12000,20354.2964553353,45831.2298550266,7335.69095674773,12249.5133630887,35383.8668571279,6200.32885762112,"$12,000","$14,000","$12,000-$14,000"
2011,14000,26172.2679481,93005.9193207204,19916.4326836344,11558.1762081217,29982.9572468427,11363.913965124,"$14,000","$16,000","$14,000-$16,000"
2011,16000,19770.6531551156,115496.236209965,18649.8659202375,8744.47075014064,18337.1121863391,28030.663816566,"$16,000","$18,000","$16,000-$18,000"
2011,18000,27495.5557497148,82481.9514351034,59264.5724994684,8074.64867599076,8476.32903236264,30464.5397568619,"$18,000","$20,000","$18,000-$20,000"
2011,20000,26302.0418745748,123864.27589808,34624.3643754719,7914.96323909803,8820.64548918267,11841.5849434314,"$20,000","$22,000","$20,000-$22,000"
2011,22000,25787.3802767694,140683.230531591,36093.0509446636,8311.56738476129,11819.1183632139,4371.00074780008,"$22,000","$24,000","$22,000-$24,000"
2011,24000,42942.14200971,96229.3185446429,23553.8192392128,5812.5277291665,7974.8467409017,3398.82455558715,"$24,000","$26,000","$24,000-$26,000"
2011,26000,30572.3845717299,125508.531017966,30023.8541380478,5288.99799033941,3156.98876578067,3204.21535877736,"$26,000","$28,000","$26,000-$28,000"
2011,28000,42322.9061797377,72884.8841856017,14620.8068712497,7911.10910587688,6356.97319486609,2882.93817106086,"$28,000","$30,000","$28,000-$30,000"
2011,30000,24841.2877153328,96505.7973305134,8877.73691388808,7022.03256002709,3109.83948988709,2530.5907275918,"$30,000","$32,000","$30,000-$32,000"
2011,32000,30706.3173037188,107929.582697781,14330.5285779486,5222.62182822995,2494.85458997128,2530.59072759179,"$32,000","$34,000","$32,000-$34,000"
2011,34000,36499.4915229423,75333.0586528215,18516.8191437225,5199.29585287918,1982.25351500625,2522.22792554056,"$34,000","$36,000","$34,000-$36,000"
2011,36000,46522.2929748348,64474.1887952262,12253.2913869615,5162.91330027412,3211.43238971886,2513.64293436104,"$36,000","$38,000","$36,000-$38,000"
2011,38000,41276.2132416306,64213.3222495657,11160.2987143875,5773.23685638246,3017.2546557927,2513.64293436104,"$38,000","$40,000","$38,000-$40,000"
2011,40000,33811.5537515696,57808.9038612482,10224.9932466039,7509.55331238068,1900.8019158924,1772.99601334083,"$40,000","$42,000","$40,000-$42,000"
2011,42000,30655.7767986481,53442.0268341671,12557.5143132571,4323.66492704029,1570.7635988789,1001.61287798116,"$42,000","$44,000","$42,000-$44,000"
2011,44000,41561.1222419236,36475.3167428982,7302.12707384321,3503.57344823933,640.176182577823,1001.61287798113,"$44,000","$46,000","$44,000-$46,000"
2011,46000,40892.759662434,30353.6438119435,14398.8407833207,3503.57344823933,640.176182577852,1001.61287798116,"$46,000","$48,000","$46,000-$48,000"
2011,48000,34151.5075902151,33830.25229933,17755.7954187497,3436.38744384769,640.176182577823,1001.61287798113,"$48,000","$50,000","$48,000-$50,000"
2011,50000,32274.9582119122,18048.6245313718,13013.9710400393,3401.09820533477,640.176182577823,1001.61287798116,"$50,000","$52,000","$50,000-$52,000"
2011,52000,29012.3561084307,28221.1919778765,8110.30985365581,3401.09820533477,1659.654884819,1001.61287798113,"$52,000","$54,000","$52,000-$54,000"
2011,54000,17983.9346517308,22241.3887562817,3231.86815917032,2796.40354802043,1452.60189319542,1001.61287798113,"$54,000","$56,000","$54,000-$56,000"
2011,56000,20270.8858895028,21252.7110821672,5964.19418830541,1966.07135295108,1056.88020220672,186.433589096501,"$56,000","$58,000","$56,000-$58,000"
2011,58000,26257.3624953202,10223.6911559934,4454.69747672149,1966.07135295108,1056.88020220672,145.32647272863,"$58,000","$60,000","$58,000-$60,000"
2011,60000,16790.6236718444,8257.90343823191,5951.60316496261,1966.07135295108,220.223762197304,145.3264727286,"$60,000","$62,000","$60,000-$62,000"
2011,62000,18682.9791709331,9420.94325651228,4110.30651815713,1966.07135295111,53.9789552265429,145.32647272863,"$62,000","$64,000","$62,000-$64,000"
2011,64000,21422.063056778,11157.4355794122,8348.44824577996,1966.07135295108,53.9789552265429,145.3264727286,"$64,000","$66,000","$64,000-$66,000"
2011,66000,8977.29937279539,10547.0933968113,2929.87567486439,535.321463391592,53.9789552265429,145.32647272863,"$66,000","$68,000","$66,000-$68,000"
2011,68000,10928.9044749982,10114.6209464299,1678.74631225399,234.909879501618,53.9789552265429,145.3264727286,"$68,000","$70,000","$68,000-$70,000"
2011,70000,5669.06911471475,6170.65309580928,1678.74631225405,234.909879501647,53.9789552264847,145.32647272863,"$70,000","$72,000","$70,000-$72,000"
2011,72000,5809.90936925565,3340.86663030204,5048.35317925556,234.909879501618,53.9789552265429,145.3264727286,"$72,000","$74,000","$72,000-$74,000"
2011,74000,6123.5036916798,3340.86663030228,2073.03689382761,234.909879501647,53.9789552265429,145.32647272863,"$74,000","$76,000","$74,000-$76,000"
2011,76000,6380.73188577895,3340.86663030204,1591.76230163017,234.909879501618,53.9789552265429,145.3264727286,"$76,000","$78,000","$76,000-$78,000"
2011,78000,6654.77808617172,3340.86663030204,1591.76230163022,234.909879501647,53.9789552265429,145.32647272863,"$78,000","$80,000","$78,000-$80,000"
2011,80000,5985.45228311967,3340.86663030228,1123.67202258384,234.909879501618,53.9789552264847,145.3264727286,"$80,000","$82,000","$80,000-$82,000"
2011,82000,5822.46560753405,2344.77115641348,964.163467212638,234.909879501647,53.9789552265429,145.32647272863,"$82,000","$84,000","$82,000-$84,000"
2011,84000,7100.90748500044,1417.70848273742,964.163467212638,234.909879501647,53.9789552265429,145.3264727286,"$84,000","$86,000","$84,000-$86,000"
2011,86000,5910.438188934,1417.70848273742,964.16346721258,234.909879501618,53.9789552265429,145.32647272863,"$86,000","$88,000","$86,000-$88,000"
2011,88000,3342.20411004021,1417.70848273742,964.163467212638,234.909879501647,53.9789552265429,145.3264727286,"$88,000","$90,000","$88,000-$90,000"
2011,90000,3342.20411004033,1417.70848273719,1148.17378158093,234.909879501618,53.9789552264847,145.32647272863,"$90,000","$92,000","$90,000-$92,000"
2011,92000,3341.51264159288,1417.70848273742,1319.04375200864,234.909879501647,53.9789552265429,145.3264727286,"$92,000","$94,000","$92,000-$94,000"
2011,94000,2489.83370055514,1417.70848273742,1319.04375200864,234.909879501618,53.9789552265429,145.32647272863,"$94,000","$96,000","$94,000-$96,000"
2011,96000,2489.83370055538,1417.70848273742,1319.04375200864,234.909879501647,53.9789552265429,145.3264727286,"$96,000","$98,000","$96,000-$98,000"
2011,98000,2489.83370055514,1417.70848273742,1445.3753026817,234.909879501618,53.9789552265429,145.3264727286,"$98,000","$100,000","$98,000-$100,000"
2011,1e+05,2489.83370055514,1417.70848273719,1500.14765292569,234.909879501647,53.9789552265429,145.32647272863,"$100,000","$102,000","$100,000-$102,000"
2011,102000,2189.90403551864,1417.70848273742,1500.14765292569,234.909879501647,53.9789552264847,145.3264727286,"$102,000","$104,000","$102,000-$104,000"
2011,104000,1902.3715835372,1417.70848273742,2887.44641355798,234.909879501618,53.9789552265429,145.32647272863,"$104,000","$106,000","$104,000-$106,000"
2011,106000,1902.37158353697,1417.70848273742,3323.4500408438,234.909879501647,53.9789552265429,145.3264727286,"$106,000","$108,000","$106,000-$108,000"
2011,108000,1902.3715835372,1417.70848273719,404.799945878855,234.909879501618,53.9789552265429,145.32647272863,"$108,000","$110,000","$108,000-$110,000"
2011,110000,1902.3715835372,1289.64428619808,404.799945878913,234.909879501647,53.9789552265429,145.3264727286,"$110,000","$112,000","$110,000-$112,000"
2011,112000,1902.3715835372,854.245660277549,404.799945878855,234.909879501618,53.9789552264847,145.32647272863,"$112,000","$114,000","$112,000-$114,000"
2011,114000,3318.23900573282,854.245660277549,404.799945878913,234.909879501647,53.9789552265429,145.3264727286,"$114,000","$116,000","$114,000-$116,000"
2011,116000,4136.74104839098,854.245660277549,404.799945878913,234.909879501618,53.9789552265429,145.32647272863,"$116,000","$118,000","$116,000-$118,000"
2011,118000,4136.74104839121,854.245660277782,404.799945878855,234.909879501647,53.9789552265429,145.3264727286,"$118,000","$120,000","$118,000-$120,000"
2011,120000,1243.29554077075,854.245660277549,404.799945878913,234.909879501647,53.9789552265429,145.32647272863,"$120,000","$122,000","$120,000-$122,000"
2011,122000,1029.07127739326,854.245660277549,404.799945878855,234.909879501618,53.9789552264847,145.3264727286,"$122,000","$124,000","$122,000-$124,000"
2011,124000,1029.07127739326,854.245660277782,404.799945878913,234.909879501647,53.9789552265429,145.32647272863,"$124,000","$126,000","$124,000-$126,000"
2011,126000,1029.07127739303,854.245660277549,404.799945878913,234.909879501618,53.9789552265429,145.3264727286,"$126,000","$128,000","$126,000-$128,000"
2011,128000,1029.07127739326,854.245660277549,404.799945878855,234.909879501647,53.9789552265429,145.32647272863,"$128,000","$130,000","$128,000-$130,000"
2011,130000,1029.07127739326,854.245660277782,404.799945878913,234.909879501618,53.9789552265429,145.3264727286,"$130,000","$132,000","$130,000-$132,000"
2011,132000,1029.07127739326,854.245660277549,360.825861934572,234.909879501647,53.9789552264847,145.32647272863,"$132,000","$134,000","$132,000-$134,000"
2011,134000,1029.07127739326,854.245660277549,360.30262460839,234.909879501618,53.9789552265429,145.3264727286,"$134,000","$136,000","$134,000-$136,000"
2011,136000,1029.07127739303,854.245660277782,360.30262460839,234.909879501647,53.9789552265429,145.32647272863,"$136,000","$138,000","$136,000-$138,000"
2011,138000,1029.07127739326,854.245660277549,360.30262460839,234.909879501618,53.9789552265429,145.3264727286,"$138,000","$140,000","$138,000-$140,000"
2011,140000,1010.59315635962,854.245660277549,360.30262460839,234.909879501647,53.9789552265429,145.32647272863,"$140,000","$142,000","$140,000-$142,000"
2011,142000,752.870721144136,854.245660277549,360.30262460839,234.909879501647,53.9789552265429,145.3264727286,"$142,000","$144,000","$142,000-$144,000"
2011,144000,752.870721144136,854.245660277782,360.30262460839,234.909879501618,53.9789552264847,145.32647272863,"$144,000","$146,000","$144,000-$146,000"
2011,146000,752.870721144369,854.245660277549,360.30262460839,234.909879501647,53.9789552265429,145.3264727286,"$146,000","$148,000","$146,000-$148,000"
2011,148000,752.870721144136,854.245660277549,360.30262460839,234.909879501618,53.9789552265429,145.32647272863,"$148,000","$150,000","$148,000-$150,000"
2011,150000,752.870721144136,854.245660277782,360.302624608332,234.909879501647,53.9789552265429,145.3264727286,"$150,000","$152,000","$150,000-$152,000"
2011,152000,752.870721144136,854.245660277549,360.30262460839,234.909879501618,53.9789552265429,145.32647272863,"$152,000","$154,000","$152,000-$154,000"
2011,154000,752.870721144369,854.245660277549,360.30262460839,234.909879501647,53.9789552264847,145.3264727286,"$154,000","$156,000","$154,000-$156,000"
2011,156000,752.870721144136,854.245660277782,360.30262460839,234.909879501618,53.9789552265429,145.32647272863,"$156,000","$158,000","$156,000-$158,000"
2011,158000,752.870721144136,20678.1963046871,360.30262460839,234.909879501647,53.9789552265429,145.3264727286,"$158,000","$160,000","$158,000-$160,000"
2011,160000,,,,,,,"$160,000",Max,">$160,000"
2012,0,13045.9946077082,50320.7982522651,7423.70270655554,3874.38487004566,1314.38929607947,2467.77977716894,Min,"$2,000","<$2,000"
2012,2000,9335.01911787141,43741.9830652356,2997.37815904507,3874.38487004567,2696.17946576673,2467.77977716894,"$2,000","$4,000","$2,000-$4,000"
2012,4000,6773.77021376033,30077.4071226899,4086.36219284805,4253.32924540325,4242.23082219245,2467.77977716895,"$4,000","$6,000","$4,000-$6,000"
2012,6000,10699.8841524118,16404.378335995,11811.0247391558,5904.62340257227,12112.7707297119,2942.22241180147,"$6,000","$8,000","$6,000-$8,000"
2012,8000,22322.2509290689,58727.1376306238,14751.5280601473,6862.2732005177,23819.065724771,3354.01322234744,"$8,000","$10,000","$8,000-$10,000"
2012,10000,18172.3159230148,54321.2421957962,17403.4471404944,9168.33631863786,35167.7370104443,3354.01322234745,"$10,000","$12,000","$10,000-$12,000"
2012,12000,20274.1856628997,69870.8100151466,17070.0285964816,12832.1029377675,23909.119392112,6658.04697282376,"$12,000","$14,000","$12,000-$14,000"
2012,14000,19195.3066771591,80535.9683819722,16580.8000327113,9707.64041173308,18060.5247651548,9998.16423335955,"$14,000","$16,000","$14,000-$16,000"
2012,16000,37385.9085895917,100492.912698409,19805.5984706811,7155.24899317934,19454.949044111,28683.8996581643,"$16,000","$18,000","$16,000-$18,000"
2012,18000,31615.8318567406,125576.866120809,55859.1190330307,7129.97243183463,11261.2626547267,30393.1562335234,"$18,000","$20,000","$18,000-$20,000"
2012,20000,31992.9228380809,116552.549139693,43232.3181169436,7037.94415377703,6864.98452803827,20217.5067174098,"$20,000","$22,000","$20,000-$22,000"
2012,22000,30582.4811779499,121707.256460974,32968.5208763878,6745.20012410055,9987.39653991722,6829.19836513093,"$22,000","$24,000","$22,000-$24,000"
2012,24000,21958.9631554454,96537.9846616149,14211.2590064929,8952.32099318922,3664.2417356784,4814.74211189608,"$24,000","$26,000","$24,000-$26,000"
2012,26000,21070.2838800872,117934.179769305,15429.5943085203,9858.06973916828,6358.07776098713,4799.84563570557,"$26,000","$28,000","$26,000-$28,000"
2012,28000,32181.1532016886,79966.8916719479,13184.5247501465,9052.24002585623,2204.81260234278,4755.6159332757,"$28,000","$30,000","$28,000-$30,000"
2012,30000,31672.5867596827,97942.699099181,13068.7875627893,8533.52237857136,2778.36998458681,3321.30290448351,"$30,000","$32,000","$30,000-$32,000"
2012,32000,34343.3395203559,89575.3296626834,10590.925630899,8963.40388568328,2215.18402154517,1596.81945090892,"$32,000","$34,000","$32,000-$34,000"
2012,34000,26393.4087178602,69654.0585349731,16328.3069372863,5191.31584083216,2174.69090981543,1596.81945090889,"$34,000","$36,000","$34,000-$36,000"
2012,36000,35504.6853793719,67264.9598485425,12926.0203826873,4772.8901764648,3241.99555726527,1596.81945090889,"$36,000","$38,000","$36,000-$38,000"
2012,38000,51822.6769557935,93484.9406555703,16437.7259578491,4300.66820417467,1517.9421462974,1596.81945090892,"$38,000","$40,000","$38,000-$40,000"
2012,40000,30181.4209382703,47384.1329919533,12704.1785877846,4006.81557859527,1369.94324335799,1561.6310559563,"$40,000","$42,000","$40,000-$42,000"
2012,42000,17763.4654683111,48543.7646961391,12506.8439154758,4006.8155785953,1305.09810642808,1243.79087683713,"$42,000","$44,000","$42,000-$44,000"
2012,44000,26804.9178946797,39414.3282210091,11152.4541263165,4897.31350022231,839.991132524126,1243.79087683713,"$44,000","$46,000","$44,000-$46,000"
2012,46000,37239.8682714369,46031.1317654348,5536.18586338486,5000.61613095997,407.23917848288,1243.7908768371,"$46,000","$48,000","$46,000-$48,000"
2012,48000,36502.0269346043,33891.9396966305,11299.9869152251,2960.98414067872,407.239178482909,1243.79087683713,"$48,000","$50,000","$48,000-$50,000"
2012,50000,30146.5516625289,24794.1001332691,9575.42949266924,2153.24685099849,407.23917848288,1243.79087683713,"$50,000","$52,000","$50,000-$52,000"
2012,52000,25901.2005387489,19097.6885912241,4997.69872401224,2153.24685099846,407.239178482909,1243.79087683713,"$52,000","$54,000","$52,000-$54,000"
2012,54000,38287.6645218524,17042.3593560879,3514.69966379728,2153.24685099846,407.23917848288,1000.20109940734,"$54,000","$56,000","$54,000-$56,000"
2012,56000,16690.8137324806,17354.306031761,2462.84866985871,2153.24685099846,292.271508944134,163.71303511929,"$56,000","$58,000","$56,000-$58,000"
2012,58000,20680.3012967183,21007.8744066136,3236.09555443784,1458.79828474051,271.291461864632,163.713035119261,"$58,000","$60,000","$58,000-$60,000"
2012,60000,35967.5799193997,22589.4765407217,5393.33340199647,1091.72147883044,271.291461864603,163.713035119261,"$60,000","$62,000","$60,000-$62,000"
2012,62000,21152.0136864766,12438.5292372268,4434.5093812219,1091.72147883044,271.291461864603,163.71303511929,"$62,000","$64,000","$62,000-$64,000"
2012,64000,22357.5762724521,7859.38456895505,2947.57730533049,1091.72147883047,271.291461864632,163.713035119261,"$64,000","$66,000","$64,000-$66,000"
2012,66000,26196.6531255897,7785.04927733657,3851.59142129507,1091.72147883044,271.291461864603,163.71303511929,"$66,000","$68,000","$66,000-$68,000"
2012,68000,20227.602018351,4919.92542106099,5771.83502628648,1091.72147883044,271.291461864603,163.713035119261,"$68,000","$70,000","$68,000-$70,000"
2012,70000,16423.7174538715,4919.92542106099,2642.53803072049,1091.72147883047,271.291461864632,163.71303511929,"$70,000","$72,000","$70,000-$72,000"
2012,72000,14755.7497217684,4919.92542106099,1668.66340636206,1091.72147883044,199.172953060799,163.713035119261,"$72,000","$74,000","$72,000-$74,000"
2012,74000,17409.8438905147,4919.92542106099,1668.66340636206,1091.72147883044,53.3107497365854,163.713035119261,"$74,000","$76,000","$74,000-$76,000"
2012,76000,9146.24458348018,4508.13267498626,2255.73021539464,1091.72147883047,53.3107497366145,163.71303511929,"$76,000","$78,000","$76,000-$78,000"
2012,78000,8793.09407367755,4416.45462866174,2388.5629117745,539.862478419178,53.3107497365854,163.713035119261,"$78,000","$80,000","$78,000-$80,000"
2012,80000,10778.7272077184,4416.45462866174,2194.64608534635,268.011034769152,53.3107497366145,163.71303511929,"$80,000","$82,000","$80,000-$82,000"
2012,82000,8488.0299478519,4416.45462866174,2116.89547857456,268.011034769152,53.3107497365854,163.713035119261,"$82,000","$84,000","$82,000-$84,000"
2012,84000,13921.2038858029,4071.93828844186,2883.34468164714,268.011034769181,53.3107497366145,163.71303511929,"$84,000","$86,000","$84,000-$86,000"
2012,86000,8480.01654057356,1784.35768514546,3738.46468572773,268.011034769152,53.3107497365854,163.713035119261,"$86,000","$88,000","$86,000-$88,000"
2012,88000,3479.53058580938,1784.35768514546,1105.15095958131,268.011034769152,53.3107497366145,163.713035119261,"$88,000","$90,000","$88,000-$90,000"
2012,90000,3479.53058580961,1784.35768514546,1105.15095958137,268.011034769152,53.3107497365854,163.71303511929,"$90,000","$92,000","$90,000-$92,000"
2012,92000,3479.53058580938,1784.35768514569,1105.15095958131,268.011034769181,53.3107497366145,163.713035119261,"$92,000","$94,000","$92,000-$94,000"
2012,94000,3903.64296715008,1784.35768514546,1105.15095958131,268.011034769152,53.3107497366145,163.71303511929,"$94,000","$96,000","$94,000-$96,000"
2012,96000,3935.36653009499,1784.35768514546,599.68735045963,268.011034769152,53.3107497365854,163.713035119261,"$96,000","$98,000","$96,000-$98,000"
2012,98000,3909.62829428073,1784.35768514569,324.423985996458,268.011034769152,53.3107497366145,163.713035119261,"$98,000","$100,000","$98,000-$100,000"
2012,1e+05,3621.01864558458,1784.35768514546,324.423985996458,268.011034769152,53.3107497365854,163.71303511929,"$100,000","$102,000","$100,000-$102,000"
2012,102000,3621.01864558435,1784.35768514546,324.423985996458,268.011034769181,53.3107497366145,163.713035119261,"$102,000","$104,000","$102,000-$104,000"
2012,104000,3621.01864558435,1784.35768514546,324.423985996458,268.011034769152,53.3107497365854,163.71303511929,"$104,000","$106,000","$104,000-$106,000"
2012,106000,1269.42249541543,1784.35768514569,324.423985996458,268.011034769152,53.3107497366145,163.713035119261,"$106,000","$108,000","$106,000-$108,000"
2012,108000,1236.18809304293,1268.30123572936,324.423985996458,268.011034769152,53.3107497365854,163.71303511929,"$108,000","$110,000","$108,000-$110,000"
2012,110000,1236.18809304293,810.808354248991,324.423985996458,268.011034769181,53.3107497366145,163.713035119261,"$110,000","$112,000","$110,000-$112,000"
2012,112000,1236.1880930427,810.808354248758,324.423985996458,268.011034769152,53.3107497365854,163.713035119261,"$112,000","$114,000","$112,000-$114,000"
2012,114000,1236.18809304293,810.808354248991,324.423985996458,268.011034769152,53.3107497366145,163.71303511929,"$114,000","$116,000","$114,000-$116,000"
2012,116000,1236.18809304293,810.808354248758,324.423985996458,268.011034769152,53.3107497366145,163.713035119261,"$116,000","$118,000","$116,000-$118,000"
2012,118000,1236.18809304293,810.808354248991,324.423985996458,268.011034769152,53.3107497365854,163.71303511929,"$118,000","$120,000","$118,000-$120,000"
2012,120000,1236.18809304293,810.808354248758,324.423985996458,268.011034769181,53.3107497366145,163.713035119261,"$120,000","$122,000","$120,000-$122,000"
2012,122000,1236.18809304293,810.808354248991,324.423985996458,268.011034769152,53.3107497365854,163.713035119261,"$122,000","$124,000","$122,000-$124,000"
2012,124000,637.126622252399,810.808354248758,324.423985996458,268.011034769152,53.3107497366145,163.71303511929,"$124,000","$126,000","$124,000-$126,000"
2012,126000,583.519668575376,810.808354248991,321.982041587064,268.011034769152,53.3107497365854,163.713035119261,"$126,000","$128,000","$126,000-$128,000"
2012,128000,583.519668575376,810.808354248758,310.377584595175,268.011034769181,53.3107497366145,163.71303511929,"$128,000","$130,000","$128,000-$130,000"
2012,130000,583.519668575376,810.808354248991,310.377584595117,268.011034769152,53.3107497365854,163.713035119261,"$130,000","$132,000","$130,000-$132,000"
2012,132000,583.519668575609,810.808354248758,310.377584595117,268.011034769152,53.3107497366145,163.71303511929,"$132,000","$134,000","$132,000-$134,000"
2012,134000,583.519668575376,810.808354248991,310.377584595175,268.011034769152,53.3107497365854,163.713035119261,"$134,000","$136,000","$134,000-$136,000"
2012,136000,583.519668575376,810.808354248758,310.377584595117,268.011034769181,53.3107497366145,163.713035119261,"$136,000","$138,000","$136,000-$138,000"
2012,138000,583.519668575376,810.808354248991,310.377584595175,268.011034769152,53.3107497366145,163.71303511929,"$138,000","$140,000","$138,000-$140,000"
2012,140000,583.519668575376,810.808354248758,310.377584595117,268.011034769152,53.3107497365854,163.713035119261,"$140,000","$142,000","$140,000-$142,000"
2012,142000,583.519668575376,810.808354248991,310.377584595175,268.011034769152,53.3107497366145,163.71303511929,"$142,000","$144,000","$142,000-$144,000"
2012,144000,583.519668575376,810.808354248758,310.377584595117,268.011034769152,53.3107497365854,163.713035119261,"$144,000","$146,000","$144,000-$146,000"
2012,146000,583.519668575376,810.808354248991,310.377584595117,268.011034769181,53.3107497366145,163.71303511929,"$146,000","$148,000","$146,000-$148,000"
2012,148000,583.519668575609,810.808354248758,310.377584595175,268.011034769152,53.3107497365854,163.713035119261,"$148,000","$150,000","$148,000-$150,000"
2012,150000,583.519668575376,810.808354248991,310.377584595117,268.011034769152,53.3107497366145,163.713035119261,"$150,000","$152,000","$150,000-$152,000"
2012,152000,583.519668575376,810.808354248758,310.377584595175,268.011034769152,53.3107497365854,163.71303511929,"$152,000","$154,000","$152,000-$154,000"
2012,154000,583.519668575376,810.808354248991,310.377584595117,268.011034769181,53.3107497366145,163.713035119261,"$154,000","$156,000","$154,000-$156,000"
2012,156000,583.519668575376,810.808354248991,310.377584595175,268.011034769152,53.3107497365854,163.71303511929,"$156,000","$158,000","$156,000-$158,000"
2012,158000,583.519668575376,810.808354248758,310.377584595117,268.011034769152,53.3107497366145,163.713035119261,"$158,000","$160,000","$158,000-$160,000"
2012,160000,,,,,,,"$160,000",Max,">$160,000"
2013,0,8065.1341679474,28063.699087549,2409.42612977132,13464.4725337337,10128.0451632984,1884.72796234404,Min,"$2,000","<$2,000"
2013,2000,7410.31715422071,21027.7476687588,2409.42612977132,3774.52767937603,7356.09878608603,1884.72796234404,"$2,000","$4,000","$2,000-$4,000"
2013,4000,7500.24934350763,20420.0084339406,11311.3047306109,3774.52767937602,6925.06055088535,1884.72796234404,"$4,000","$6,000","$4,000-$6,000"
2013,6000,22532.763411934,19724.3567346747,10351.9686614095,9227.55021852896,8976.30047453529,1884.72796234404,"$6,000","$8,000","$6,000-$8,000"
2013,8000,15005.5410515452,57522.4606952187,12429.7882094027,9517.52922588056,24961.109961889,2850.13293525748,"$8,000","$10,000","$8,000-$10,000"
2013,10000,13298.3800903496,63491.7277343887,9368.04679139505,7895.83901157825,22395.409059794,7506.79818221266,"$10,000","$12,000","$10,000-$12,000"
